id,initialized,answered,abandoned,is_abandoned
CHA-INT-028048,2023-09-27 08:35:46,2023-09-27 08:38:26.260,,0
CHA-INT-028049,2023-09-27 20:46:09,2023-09-27 20:49:26.350,,0
CHA-INT-028071,2025-06-27 18:43:01,2025-06-27 18:43:47.290,,0
CHA-INT-028072,2025-06-27 09:47:28,2025-06-27 09:48:56.680,,0
CHA-INT-028073,2025-06-26 09:04:12,2025-06-26 09:06:31.910,,0
CHA-INT-028089,2023-09-21 18:19:51,2023-09-21 18:21:20.930,,0
CHA-INT-028097,2024-05-10 09:51:04,2024-05-10 09:52:21.180,,0
CHA-INT-028099,2023-09-26 10:45:14,2023-09-26 10:46:32.500,,0
CHA-INT-028100,2025-03-22 10:18:07,2025-03-22 10:20:38.050,,0
CHA-INT-028113,2024-06-03 09:10:35,2024-06-03 09:13:52.170,,0
CHA-INT-028114,2024-06-15 19:22:05,2024-06-15 19:23:36.800,,0
CHA-INT-028116,2024-03-10 19:30:07,2024-03-10 19:32:26.560,,0
CHA-INT-028118,2023-10-16 09:16:04,2023-10-16 09:16:19.760,,0
CHA-INT-028119,2023-10-16 10:01:12,2023-10-16 10:04:37.980,,0
CHA-INT-028120,2023-10-16 09:37:57,2023-10-16 09:39:55.480,,0
CHA-INT-028126,2024-02-26 09:50:34,2024-02-26 09:52:11.640,,0
CHA-INT-028127,2025-07-29 09:53:58,2025-07-29 09:55:22.740,,0
CHA-INT-028128,2025-06-18 09:16:01,2025-06-18 09:17:28.050,,0
CHA-INT-028129,2025-06-17 09:31:52,2025-06-17 09:33:22.920,,0
CHA-INT-028130,2025-06-17 09:20:57,2025-06-17 09:21:57.810,,0
CHA-INT-028131,2025-06-18 19:50:55,2025-06-18 19:53:28.250,,0
CHA-INT-028132,2024-04-13 20:29:49,2024-04-13 20:31:26.970,,0
CHA-INT-028133,2024-04-13 09:30:47,2024-04-13 09:31:44.190,,0
CHA-INT-028134,2024-04-13 19:04:16,2024-04-13 19:05:47.080,,0
CHA-INT-028142,2024-07-31 08:19:46,2024-07-31 08:23:11.040,,0
CHA-INT-028143,2024-07-31 20:48:54,2024-07-31 20:50:55.460,,0
CHA-INT-028144,2024-07-31 09:57:05,2024-07-31 09:59:49.400,,0
CHA-INT-028145,2024-07-31 20:41:24,2024-07-31 20:42:13.170,,0
CHA-INT-028146,2024-07-31 09:55:25,2024-07-31 09:56:04.440,,0
CHA-INT-028170,2023-12-28 19:13:26,2023-12-28 19:15:22.370,,0
CHA-INT-028171,2023-12-28 20:35:10,2023-12-28 20:35:50.890,,0
CHA-INT-028173,2024-05-21 20:09:23,2024-05-21 20:10:47.980,,0
CHA-INT-028176,2025-02-18 19:02:36,2025-02-18 19:03:02.300,,0
CHA-INT-028177,2025-02-18 10:12:16,2025-02-18 10:14:16.150,,0
CHA-INT-028178,2025-02-18 10:28:41,2025-02-18 10:29:29.920,,0
CHA-INT-028179,2025-02-18 10:04:48,2025-02-18 10:06:44.510,,0
CHA-INT-028180,2025-02-18 10:05:20,2025-02-18 10:08:48.890,,0
CHA-INT-028181,2025-02-18 19:55:25,2025-02-18 19:56:43.370,,0
CHA-INT-028182,2025-02-18 09:34:58,2025-02-18 09:36:56.440,,0
CHA-INT-028191,2025-06-28 21:22:03,2025-06-28 21:22:45.160,,0
CHA-INT-028192,2025-06-29 10:19:10,2025-06-29 10:20:16.900,,0
CHA-INT-028211,2025-07-26 09:56:06,2025-07-26 09:58:47.590,,0
CHA-INT-028212,2025-07-26 08:52:47,2025-07-26 08:53:07.740,,0
CHA-INT-028218,2025-03-14 09:19:28,2025-03-14 09:21:45.330,,0
CHA-INT-028230,2024-01-12 20:07:18,2024-01-12 20:08:02.650,,0
CHA-INT-028231,2024-01-12 09:46:15,2024-01-12 09:47:38.470,,0
CHA-INT-028232,2024-01-12 10:33:42,2024-01-12 10:35:08.630,,0
CHA-INT-028233,2024-01-12 21:56:14,2024-01-12 21:57:52.180,,0
CHA-INT-028234,2024-02-12 20:11:32,2024-02-12 20:14:04.210,,0
CHA-INT-028235,2025-03-19 09:56:32,2025-03-19 09:57:18.830,,0
CHA-INT-028245,2024-10-05 18:08:40,2024-10-05 18:10:58.440,,0
CHA-INT-028246,2024-10-05 21:29:56,2024-10-05 21:32:51.610,,0
CHA-INT-028247,2024-10-05 08:08:21,2024-10-05 08:09:04.650,,0
CHA-INT-028248,2023-11-25 10:57:00,2023-11-25 10:59:53.910,,0
CHA-INT-028249,2023-11-24 19:13:33,2023-11-24 19:14:26.920,,0
CHA-INT-028250,2023-11-24 09:33:20,2023-11-24 09:35:07.070,,0
CHA-INT-028251,2023-11-24 09:11:52,2023-11-24 09:13:29.060,,0
CHA-INT-028252,2023-11-24 19:16:01,2023-11-24 19:16:22.220,,0
CHA-INT-028262,2023-12-26 09:34:08,2023-12-26 09:35:33.720,,0
CHA-INT-028269,2023-11-25 09:57:19,2023-11-25 09:59:28.300,,0
CHA-INT-028271,2024-01-26 09:14:57,2024-01-26 09:18:53.950,,0
CHA-INT-028278,2025-02-25 09:37:42,2025-02-25 09:38:45.150,,0
CHA-INT-028279,2023-12-02 09:53:40,2023-12-02 09:55:15.510,,0
CHA-INT-028280,2024-04-04 09:15:49,2024-04-04 09:16:51.320,,0
CHA-INT-028285,2024-05-13 21:32:40,2024-05-13 21:33:46.550,,0
CHA-INT-028286,2024-05-13 09:44:35,2024-05-13 09:47:27.580,,0
CHA-INT-028288,2024-10-08 20:29:38,2024-10-08 20:31:51.080,,0
CHA-INT-028295,2023-11-07 21:23:38,2023-11-07 21:25:20.910,,0
CHA-INT-028296,2024-01-25 09:27:38,2024-01-25 09:29:43.330,,0
CHA-INT-028304,2024-06-21 09:53:22,2024-06-21 09:56:48.390,,0
CHA-INT-028305,2025-05-09 20:33:21,2025-05-09 20:33:58.170,,0
CHA-INT-028308,2024-04-16 20:18:14,2024-04-16 20:18:48.420,,0
CHA-INT-028338,2025-07-31 19:24:40,2025-07-31 19:26:54.860,,0
CHA-INT-028339,2025-01-11 19:14:06,2025-01-11 19:16:08.880,,0
CHA-INT-028355,2025-03-12 20:47:31,2025-03-12 20:48:47.380,,0
CHA-INT-028356,2025-03-09 18:48:23,2025-03-09 18:49:19.800,,0
CHA-INT-028359,2024-07-13 08:23:30,2024-07-13 08:25:23.980,,0
CHA-INT-028375,2025-03-15 09:39:12,2025-03-15 09:39:17.750,,0
CHA-INT-028377,2025-06-24 20:40:07,2025-06-24 20:42:17.680,,0
CHA-INT-028378,2024-12-17 10:18:08,2024-12-17 10:20:15.030,,0
CHA-INT-028379,2024-12-17 09:11:32,2024-12-17 09:13:17.350,,0
CHA-INT-028380,2024-12-17 09:40:23,2024-12-17 09:45:17.290,,0
CHA-INT-028381,2024-12-17 09:07:49,2024-12-17 09:08:24.480,,0
CHA-INT-028383,2025-03-20 19:21:56,2025-03-20 19:22:45.980,,0
CHA-INT-028384,2024-11-17 19:16:20,2024-11-17 19:18:33.630,,0
CHA-INT-028385,2024-11-16 08:46:41,2024-11-16 08:46:49.090,,0
CHA-INT-028386,2024-11-16 09:59:14,2024-11-16 10:01:37.700,,0
CHA-INT-028387,2024-09-09 19:18:24,2024-09-09 19:19:37.780,,0
CHA-INT-028390,2025-04-02 09:04:43,2025-04-02 09:05:10.110,,0
CHA-INT-028391,2025-04-02 09:36:40,2025-04-02 09:40:21.450,,0
CHA-INT-028392,2025-04-02 19:06:07,2025-04-02 19:06:59.870,,0
CHA-INT-028393,2025-04-02 19:02:27,2025-04-02 19:04:46.460,,0
CHA-INT-028394,2025-04-02 18:03:53,2025-04-02 18:04:52.770,,0
CHA-INT-028403,2024-03-16 21:54:32,2024-03-16 21:56:10.600,,0
CHA-INT-028404,2024-03-16 20:19:07,2024-03-16 20:21:16.290,,0
CHA-INT-028405,2024-03-16 20:41:26,2024-03-16 20:41:45.140,,0
CHA-INT-028418,2023-12-12 18:09:30,2023-12-12 18:11:22.840,,0
CHA-INT-028457,2025-05-20 10:25:51,2025-05-20 10:26:56.160,,0
CHA-INT-028458,2025-05-20 10:14:54,2025-05-20 10:17:55.140,,0
CHA-INT-028459,2025-05-20 20:18:50,2025-05-20 20:21:12.430,,0
CHA-INT-028464,2024-03-21 10:01:54,2024-03-21 10:02:29.890,,0
CHA-INT-028467,2024-07-19 09:41:46,2024-07-19 09:43:07.910,,0
CHA-INT-028468,2024-07-19 20:01:25,2024-07-19 20:02:44.710,,0
CHA-INT-028469,2024-07-19 09:28:59,2024-07-19 09:31:31.220,,0
CHA-INT-028470,2024-07-19 09:21:49,2024-07-19 09:23:24.750,,0
CHA-INT-028472,2025-03-31 09:00:55,2025-03-31 09:01:49.290,,0
CHA-INT-028473,2025-03-31 18:22:58,2025-03-31 18:26:29.540,,0
CHA-INT-028479,2024-04-16 09:54:29,2024-04-16 09:57:05.110,,0
CHA-INT-028480,2024-04-16 09:36:50,2024-04-16 09:37:42.170,,0
CHA-INT-028481,2024-04-16 10:25:58,2024-04-16 10:27:20.220,,0
CHA-INT-028482,2024-04-16 19:56:20,2024-04-16 19:56:42.040,,0
CHA-INT-028483,2024-04-16 20:50:28,2024-04-16 20:52:58.420,,0
CHA-INT-028484,2024-04-16 10:02:57,2024-04-16 10:03:54.400,,0
CHA-INT-028496,2024-05-14 20:14:14,2024-05-14 20:15:42.160,,0
CHA-INT-028497,2024-09-12 09:04:48,2024-09-12 09:07:16.870,,0
CHA-INT-028498,2024-03-11 09:53:53,2024-03-11 09:54:17.130,,0
CHA-INT-028500,2023-10-02 19:14:12,2023-10-02 19:14:22.340,,0
CHA-INT-028502,2024-09-20 09:30:01,2024-09-20 09:32:39.870,,0
CHA-INT-028516,2024-12-17 19:49:39,2024-12-17 19:50:14.120,,0
CHA-INT-028517,2024-12-17 09:20:09,2024-12-17 09:21:59.330,,0
CHA-INT-028524,2025-06-09 09:42:18,2025-06-09 09:43:48.070,,0
CHA-INT-028528,2024-04-10 19:21:44,2024-04-10 19:25:10.420,,0
CHA-INT-028544,2024-02-13 18:58:55,2024-02-13 18:59:09.520,,0
CHA-INT-028547,2023-09-27 09:28:55,2023-09-27 09:30:50.690,,0
CHA-INT-028549,2024-05-04 19:42:41,2024-05-04 19:45:21.260,,0
CHA-INT-028550,2024-05-04 19:51:34,2024-05-04 19:51:40.390,,0
CHA-INT-028552,2024-05-08 08:46:33,2024-05-08 08:47:12.220,,0
CHA-INT-028555,2024-12-19 09:42:37,2024-12-19 09:44:29.590,,0
CHA-INT-028564,2024-05-21 09:34:59,2024-05-21 09:37:03.360,,0
CHA-INT-028565,2024-05-21 08:16:38,2024-05-21 08:18:21.220,,0
CHA-INT-028566,2025-05-24 09:34:22,2025-05-24 09:35:51.930,,0
CHA-INT-028567,2025-05-24 09:18:52,2025-05-24 09:20:42.960,,0
CHA-INT-028568,2025-05-24 09:00:52,2025-05-24 09:04:04.380,,0
CHA-INT-028569,2024-07-11 10:03:52,2024-07-11 10:04:39.250,,0
CHA-INT-028577,2024-11-14 19:59:58,2024-11-14 20:03:35.430,,0
CHA-INT-028578,2024-11-14 19:34:54,2024-11-14 19:35:17.380,,0
CHA-INT-028579,2024-11-14 09:06:51,2024-11-14 09:07:40.690,,0
CHA-INT-028580,2024-11-14 10:22:02,2024-11-14 10:23:20.250,,0
CHA-INT-028581,2024-11-14 09:58:54,2024-11-14 09:59:42.980,,0
CHA-INT-028585,2024-02-24 08:34:40,2024-02-24 08:37:22.690,,0
CHA-INT-028586,2024-02-24 09:32:43,2024-02-24 09:33:09.550,,0
CHA-INT-028587,2023-12-28 19:03:34,2023-12-28 19:03:54.210,,0
CHA-INT-028588,2023-12-28 19:23:22,2023-12-28 19:23:50.400,,0
CHA-INT-028595,2025-07-12 19:44:59,2025-07-12 19:46:12.630,,0
CHA-INT-028609,2024-04-12 20:26:44,2024-04-12 20:27:58.760,,0
CHA-INT-028610,2023-12-27 10:47:48,2023-12-27 10:49:39.920,,0
CHA-INT-028625,2023-12-15 09:06:00,2023-12-15 09:09:13.730,,0
CHA-INT-028627,2024-02-28 09:09:19,2024-02-28 09:10:40.340,,0
CHA-INT-028637,2024-06-11 09:54:02,2024-06-11 09:55:54.020,,0
CHA-INT-028638,2024-06-10 09:13:58,2024-06-10 09:15:06.310,,0
CHA-INT-028644,2024-02-08 19:42:04,2024-02-08 19:42:40.880,,0
CHA-INT-028645,2025-03-31 08:17:32,2025-03-31 08:17:51.700,,0
CHA-INT-028656,2025-04-26 09:19:25,2025-04-26 09:20:42.210,,0
CHA-INT-028657,2025-04-26 08:10:49,2025-04-26 08:12:21.010,,0
CHA-INT-028658,2025-04-26 10:07:45,2025-04-26 10:10:14.490,,0
CHA-INT-028663,2025-05-27 08:21:04,2025-05-27 08:23:45.050,,0
CHA-INT-028664,2025-05-27 10:47:47,2025-05-27 10:47:55.250,,0
CHA-INT-028665,2025-05-27 20:05:25,2025-05-27 20:06:25.650,,0
CHA-INT-028666,2025-05-27 19:45:23,2025-05-27 19:46:11.710,,0
CHA-INT-028667,2025-05-27 20:18:55,2025-05-27 20:21:48.010,,0
CHA-INT-028679,2025-03-18 20:49:09,2025-03-18 20:49:58.560,,0
CHA-INT-028680,2025-03-18 09:43:41,2025-03-18 09:43:53.450,,0
CHA-INT-028681,2025-03-18 19:42:17,2025-03-18 19:43:42.580,,0
CHA-INT-028704,2024-01-19 20:19:16,2024-01-19 20:19:46.410,,0
CHA-INT-028706,2024-05-04 09:05:23,2024-05-04 09:06:16.450,,0
CHA-INT-028708,2025-07-08 09:23:54,2025-07-08 09:26:08.200,,0
CHA-INT-028710,2024-05-14 21:59:25,2024-05-14 22:01:57.360,,0
CHA-INT-028727,2024-08-01 09:24:22,2024-08-01 09:25:57.590,,0
CHA-INT-028732,2024-06-07 20:23:47,2024-06-07 20:24:37.930,,0
CHA-INT-028750,2023-12-06 09:51:37,2023-12-06 09:53:18.930,,0
CHA-INT-028751,2025-08-09 08:42:42,2025-08-09 08:43:57.710,,0
CHA-INT-028752,2025-08-09 20:56:25,2025-08-09 20:58:34.280,,0
CHA-INT-028753,2025-08-09 19:03:06,2025-08-09 19:03:45.110,,0
CHA-INT-028754,2024-05-23 09:04:02,2024-05-23 09:05:07.520,,0
CHA-INT-028755,2024-05-02 09:20:23,2024-05-02 09:20:37.790,,0
CHA-INT-028756,2025-03-08 10:25:47,2025-03-08 10:26:58.950,,0
CHA-INT-028757,2024-02-01 09:10:35,2024-02-01 09:11:03.320,,0
CHA-INT-028758,2024-02-01 09:47:34,2024-02-01 09:48:29.680,,0
CHA-INT-028786,2025-02-18 10:18:07,2025-02-18 10:20:29.690,,0
CHA-INT-028788,2024-08-15 19:08:32,2024-08-15 19:10:13.820,,0
CHA-INT-028789,2024-08-15 20:49:07,2024-08-15 20:52:11.180,,0
CHA-INT-028790,2024-08-15 19:41:44,2024-08-15 19:43:44.190,,0
CHA-INT-028801,2023-12-22 08:45:21,2023-12-22 08:46:52.290,,0
CHA-INT-028802,2023-12-22 09:02:39,2023-12-22 09:03:25.710,,0
CHA-INT-028803,2023-12-22 19:04:57,2023-12-22 19:06:05.730,,0
CHA-INT-028809,2024-07-08 10:57:19,2024-07-08 10:57:31.470,,0
CHA-INT-028817,2025-02-10 09:09:27,2025-02-10 09:13:12.890,,0
CHA-INT-028818,2024-11-30 09:05:27,2024-11-30 09:06:39.020,,0
CHA-INT-028819,2024-11-30 09:18:50,2024-11-30 09:21:25.080,,0
CHA-INT-028824,2023-11-15 20:17:49,2023-11-15 20:20:14.920,,0
CHA-INT-028826,2025-01-07 20:39:45,2025-01-07 20:43:12.720,,0
CHA-INT-028829,2025-01-30 20:14:37,2025-01-30 20:17:01.610,,0
CHA-INT-028832,2025-01-26 19:58:10,2025-01-26 20:00:26.250,,0
CHA-INT-028841,2024-10-08 09:51:20,2024-10-08 09:52:53.240,,0
CHA-INT-028845,2024-12-01 20:31:14,2024-12-01 20:33:04.980,,0
CHA-INT-028846,2024-11-30 10:56:21,2024-11-30 10:57:38.160,,0
CHA-INT-028847,2024-06-10 09:25:36,2024-06-10 09:26:25.160,,0
CHA-INT-028851,2025-01-08 20:50:26,2025-01-08 20:53:37.200,,0
CHA-INT-028860,2024-08-30 20:49:56,2024-08-30 20:52:54.550,,0
CHA-INT-028862,2024-02-08 19:05:14,2024-02-08 19:05:55.910,,0
CHA-INT-028863,2024-02-08 19:51:02,2024-02-08 19:52:46.500,,0
CHA-INT-028873,2024-05-21 08:14:34,2024-05-21 08:17:20.560,,0
CHA-INT-028874,2024-05-21 19:21:26,2024-05-21 19:23:47.450,,0
CHA-INT-028877,2024-02-20 09:40:28,2024-02-20 09:41:13.440,,0
CHA-INT-028878,2024-02-20 09:28:22,2024-02-20 09:30:28.070,,0
CHA-INT-028879,2024-02-20 09:55:36,2024-02-20 09:56:02.140,,0
CHA-INT-028880,2024-02-20 20:10:22,2024-02-20 20:12:11.960,,0
CHA-INT-028881,2025-07-11 20:03:59,2025-07-11 20:05:35.940,,0
CHA-INT-028883,2023-11-15 20:35:01,2023-11-15 20:36:42.980,,0
CHA-INT-028884,2023-11-15 10:39:20,2023-11-15 10:39:40.050,,0
CHA-INT-028885,2023-11-15 20:05:29,2023-11-15 20:07:25.200,,0
CHA-INT-028893,2024-01-24 19:39:59,2024-01-24 19:42:24.040,,0
CHA-INT-028894,2024-08-14 20:15:39,2024-08-14 20:17:01.310,,0
CHA-INT-028900,2024-12-25 09:56:32,2024-12-25 09:58:38.510,,0
CHA-INT-028925,2025-04-23 08:15:48,2025-04-23 08:17:55.240,,0
CHA-INT-028927,2024-11-12 09:25:26,2024-11-12 09:26:48.820,,0
CHA-INT-028930,2025-04-23 20:10:36,2025-04-23 20:11:55.420,,0
CHA-INT-028931,2025-04-24 20:01:14,2025-04-24 20:01:41.140,,0
CHA-INT-028941,2024-11-12 20:33:05,2024-11-12 20:34:11.540,,0
CHA-INT-028942,2024-11-12 18:11:04,2024-11-12 18:12:39.610,,0
CHA-INT-028943,2024-11-12 21:52:06,2024-11-12 21:53:28.230,,0
CHA-INT-028944,2024-11-12 09:56:27,2024-11-12 09:56:57.900,,0
CHA-INT-028945,2024-11-12 20:48:24,2024-11-12 20:49:15.580,,0
CHA-INT-028954,2024-05-28 09:15:35,2024-05-28 09:18:00.410,,0
CHA-INT-028955,2024-05-28 18:39:22,2024-05-28 18:42:26.170,,0
CHA-INT-028956,2024-05-28 09:03:45,2024-05-28 09:05:52.420,,0
CHA-INT-028957,2024-05-28 09:12:37,2024-05-28 09:12:54.250,,0
CHA-INT-028958,2024-05-28 09:57:02,2024-05-28 09:59:44.130,,0
CHA-INT-028959,2024-05-28 19:22:55,2024-05-28 19:23:19.660,,0
CHA-INT-028970,2025-03-10 09:51:34,2025-03-10 09:52:40.120,,0
CHA-INT-028971,2025-03-10 19:25:36,2025-03-10 19:26:00.320,,0
CHA-INT-028973,2024-10-05 19:40:23,2024-10-05 19:42:54.440,,0
CHA-INT-028974,2024-10-05 09:51:21,2024-10-05 09:53:14.510,,0
CHA-INT-028975,2024-10-05 19:07:23,2024-10-05 19:09:26.100,,0
CHA-INT-028976,2025-07-19 09:27:12,2025-07-19 09:29:39.710,,0
CHA-INT-028977,2024-02-24 08:58:40,2024-02-24 09:00:16.500,,0
CHA-INT-028982,2025-02-17 08:25:56,2025-02-17 08:27:10.480,,0
CHA-INT-028997,2025-08-18 09:29:06,2025-08-18 09:31:53.050,,0
CHA-INT-028998,2024-02-05 10:56:15,2024-02-05 10:58:10.860,,0
CHA-INT-029006,2025-08-02 09:39:12,2025-08-02 09:40:02.010,,0
CHA-INT-029007,2025-08-03 20:12:54,2025-08-03 20:14:02.300,,0
CHA-INT-029008,2025-07-03 09:12:36,2025-07-03 09:14:32.000,,0
CHA-INT-029016,2023-11-06 10:20:24,2023-11-06 10:21:55.280,,0
CHA-INT-029017,2023-11-06 19:28:38,2023-11-06 19:31:06.620,,0
CHA-INT-029021,2024-08-28 09:59:59,2024-08-28 10:00:40.830,,0
CHA-INT-029022,2024-04-07 09:53:26,2024-04-07 09:55:06.210,,0
CHA-INT-029023,2024-04-07 09:26:57,2024-04-07 09:28:15.840,,0
CHA-INT-029024,2024-04-07 18:59:36,2024-04-07 19:02:12.520,,0
CHA-INT-029025,2024-04-07 09:31:39,2024-04-07 09:32:12.300,,0
CHA-INT-029026,2024-04-07 09:51:52,2024-04-07 09:52:20.580,,0
CHA-INT-029027,2025-03-31 09:56:38,2025-03-31 09:58:08.180,,0
CHA-INT-029028,2025-03-31 09:30:42,2025-03-31 09:31:39.740,,0
CHA-INT-029029,2025-03-31 09:55:29,2025-03-31 09:56:09.660,,0
CHA-INT-029037,2024-02-19 09:36:25,2024-02-19 09:39:19.200,,0
CHA-INT-029038,2024-02-19 20:25:23,2024-02-19 20:26:21.080,,0
CHA-INT-029053,2025-07-14 20:12:39,2025-07-14 20:13:25.990,,0
CHA-INT-029054,2023-10-23 19:40:14,2023-10-23 19:40:41.130,,0
CHA-INT-029055,2023-10-23 20:07:24,2023-10-23 20:07:54.660,,0
CHA-INT-029062,2024-12-16 09:07:07,2024-12-16 09:07:21.670,,0
CHA-INT-029063,2024-12-17 20:06:41,2024-12-17 20:08:59.230,,0
CHA-INT-029065,2024-03-07 09:37:23,2024-03-07 09:38:48.770,,0
CHA-INT-029066,2024-03-07 10:50:53,2024-03-07 10:54:14.300,,0
CHA-INT-029067,2025-01-21 08:01:31,2025-01-21 08:03:51.030,,0
CHA-INT-029068,2025-02-11 19:20:36,2025-02-11 19:22:16.180,,0
CHA-INT-029073,2024-04-13 08:54:12,2024-04-13 08:55:37.300,,0
CHA-INT-029080,2025-05-16 10:49:20,2025-05-16 10:51:43.870,,0
CHA-INT-029086,2024-09-06 20:23:10,2024-09-06 20:25:42.220,,0
CHA-INT-029087,2025-04-20 20:52:18,2025-04-20 20:54:03.550,,0
CHA-INT-029088,2024-09-25 09:40:31,2024-09-25 09:42:00.600,,0
CHA-INT-029089,2025-05-06 08:07:10,2025-05-06 08:09:50.400,,0
CHA-INT-029090,2025-05-06 18:00:50,2025-05-06 18:01:59.070,,0
CHA-INT-029093,2025-08-20 08:14:57,2025-08-20 08:15:35.550,,0
CHA-INT-029098,2025-07-23 09:01:03,2025-07-23 09:04:15.660,,0
CHA-INT-029100,2024-02-03 09:38:48,2024-02-03 09:41:50.910,,0
CHA-INT-029115,2025-06-11 20:56:27,2025-06-11 20:58:19.860,,0
CHA-INT-029116,2025-06-11 08:19:01,2025-06-11 08:21:58.930,,0
CHA-INT-029120,2025-04-03 19:22:41,2025-04-03 19:24:55.220,,0
CHA-INT-029127,2024-10-29 08:44:22,2024-10-29 08:47:06.180,,0
CHA-INT-029138,2025-01-22 09:19:16,2025-01-22 09:22:13.590,,0
CHA-INT-029139,2025-01-22 09:40:48,2025-01-22 09:42:32.490,,0
CHA-INT-029145,2024-04-06 10:09:16,2024-04-06 10:09:57.480,,0
CHA-INT-029146,2024-07-11 09:19:42,2024-07-11 09:20:59.120,,0
CHA-INT-029159,2025-03-17 09:44:21,2025-03-17 09:47:28.440,,0
CHA-INT-029160,2025-03-17 18:10:54,2025-03-17 18:11:36.780,,0
CHA-INT-029161,2025-03-17 10:02:17,2025-03-17 10:04:52.890,,0
CHA-INT-029162,2025-03-17 19:09:55,2025-03-17 19:10:11.220,,0
CHA-INT-029163,2025-03-17 09:19:00,2025-03-17 09:21:37.190,,0
CHA-INT-029165,2025-02-18 20:05:37,2025-02-18 20:07:10.140,,0
CHA-INT-029172,2024-01-02 20:18:51,2024-01-02 20:20:10.260,,0
CHA-INT-029173,2025-04-08 21:11:22,2025-04-08 21:13:08.400,,0
CHA-INT-029174,2025-04-08 19:22:29,2025-04-08 19:23:54.100,,0
CHA-INT-029175,2025-04-08 08:41:56,2025-04-08 08:42:28.170,,0
CHA-INT-029176,2025-04-08 20:01:51,2025-04-08 20:03:27.790,,0
CHA-INT-029177,2025-04-08 20:20:03,2025-04-08 20:21:14.400,,0
CHA-INT-029178,2025-04-08 20:24:58,2025-04-08 20:26:50.280,,0
CHA-INT-029190,2023-11-08 09:06:21,2023-11-08 09:07:24.320,,0
CHA-INT-029191,2023-11-08 20:23:47,2023-11-08 20:25:18.510,,0
CHA-INT-029192,2023-11-08 09:54:39,2023-11-08 09:56:13.110,,0
CHA-INT-029199,2024-09-04 09:36:37,2024-09-04 09:36:51.260,,0
CHA-INT-029201,2025-08-02 09:58:13,2025-08-02 09:59:10.200,,0
CHA-INT-029212,2025-07-03 19:27:24,2025-07-03 19:32:05.630,,0
CHA-INT-029213,2025-07-03 20:52:14,2025-07-03 20:54:09.160,,0
CHA-INT-029214,2025-07-03 20:19:09,2025-07-03 20:21:57.480,,0
CHA-INT-029227,2025-03-22 19:07:35,2025-03-22 19:08:47.040,,0
CHA-INT-029232,2025-02-27 19:27:50,2025-02-27 19:28:01.830,,0
CHA-INT-029241,2025-08-20 10:25:55,2025-08-20 10:27:42.250,,0
CHA-INT-029242,2025-08-19 09:33:11,2025-08-19 09:36:01.930,,0
CHA-INT-029252,2023-09-18 09:50:29,2023-09-18 09:52:30.760,,0
CHA-INT-029253,2023-09-18 10:47:11,2023-09-18 10:47:26.130,,0
CHA-INT-029259,2025-01-21 09:45:51,2025-01-21 09:48:37.250,,0
CHA-INT-029267,2024-10-11 19:53:51,2024-10-11 19:55:40.420,,0
CHA-INT-029272,2024-03-21 09:28:31,2024-03-21 09:30:34.960,,0
CHA-INT-029273,2024-06-08 20:14:04,2024-06-08 20:16:25.220,,0
CHA-INT-029274,2024-06-08 09:29:51,2024-06-08 09:30:55.420,,0
CHA-INT-029275,2024-06-08 19:57:00,2024-06-08 19:59:01.450,,0
CHA-INT-029276,2024-06-08 19:28:05,2024-06-08 19:30:22.910,,0
CHA-INT-029277,2024-09-03 19:01:12,2024-09-03 19:02:55.800,,0
CHA-INT-029285,2025-01-31 19:52:20,2025-01-31 19:53:15.060,,0
CHA-INT-029291,2024-11-23 09:05:18,2024-11-23 09:07:17.180,,0
CHA-INT-029292,2024-11-23 09:28:21,2024-11-23 09:29:35.740,,0
CHA-INT-029293,2024-11-23 09:15:20,2024-11-23 09:16:31.060,,0
CHA-INT-029294,2024-11-23 19:29:57,2024-11-23 19:31:39.060,,0
CHA-INT-029295,2024-12-17 21:26:29,2024-12-17 21:29:35.320,,0
CHA-INT-029296,2024-12-17 21:26:24,2024-12-17 21:28:30.060,,0
CHA-INT-029297,2024-12-17 09:46:06,2024-12-17 09:47:07.250,,0
CHA-INT-029298,2024-12-17 20:08:44,2024-12-17 20:09:04.930,,0
CHA-INT-029300,2025-03-10 08:31:52,2025-03-10 08:34:27.330,,0
CHA-INT-029301,2025-03-10 20:42:18,2025-03-10 20:44:48.470,,0
CHA-INT-029307,2024-10-29 09:31:51,2024-10-29 09:33:56.580,,0
CHA-INT-029308,2023-10-02 19:35:16,2023-10-02 19:36:47.710,,0
CHA-INT-029309,2023-10-02 09:30:04,2023-10-02 09:31:11.110,,0
CHA-INT-029310,2023-10-02 09:41:29,2023-10-02 09:43:17.560,,0
CHA-INT-029311,2023-10-02 17:37:06,2023-10-02 17:39:19.520,,0
CHA-INT-029315,2025-06-23 20:36:36,2025-06-23 20:38:25.390,,0
CHA-INT-029316,2025-06-23 09:03:42,2025-06-23 09:06:32.740,,0
CHA-INT-029317,2025-06-23 10:23:26,2025-06-23 10:24:32.870,,0
CHA-INT-029318,2025-06-23 10:51:32,2025-06-23 10:53:27.840,,0
CHA-INT-029319,2025-06-23 09:29:11,2025-06-23 09:30:27.270,,0
CHA-INT-029335,2024-12-13 09:31:54,2024-12-13 09:33:21.360,,0
CHA-INT-029336,2024-12-13 09:01:50,2024-12-13 09:02:00.780,,0
