id,initialized,answered,abandoned,is_abandoned
CAL-INT-027685,2024-06-05 09:20:15,2024-06-05 09:22:14.170,,0
CAL-INT-027688,2024-06-08 18:34:31,2024-06-08 18:36:01.520,,0
CAL-INT-027689,2024-06-08 08:01:06,2024-06-08 08:01:38.040,,0
CAL-INT-027690,2024-06-08 20:52:18,2024-06-08 20:52:59.090,,0
CAL-INT-027691,2024-06-08 09:59:40,2024-06-08 10:00:48.220,,0
CAL-INT-027692,2024-06-08 09:44:20,2024-06-08 09:46:27.850,,0
CAL-INT-027693,2024-06-08 09:49:26,2024-06-08 09:50:24.490,,0
CAL-INT-027697,2024-08-08 09:53:17,2024-08-08 09:54:41.140,,0
CAL-INT-027698,2024-08-08 08:09:06,2024-08-08 08:10:07.090,,0
CAL-INT-027699,2024-08-08 20:10:21,2024-08-08 20:11:10.730,,0
CAL-INT-027704,2024-09-18 10:06:19,2024-09-18 10:06:26.860,,0
CAL-INT-027709,2024-05-18 09:28:11,2024-05-18 09:29:51.890,,0
CAL-INT-027710,2024-05-18 20:36:47,2024-05-18 20:37:27.310,,0
CAL-INT-027711,2024-05-18 09:37:23,2024-05-18 09:39:24.610,,0
CAL-INT-027722,2025-08-04 09:30:02,2025-08-04 09:31:38.690,,0
CAL-INT-027723,2024-08-02 20:47:54,2024-08-02 20:49:01.080,,0
CAL-INT-027730,2024-06-28 19:16:50,2024-06-28 19:16:59.160,,0
CAL-INT-027731,2025-01-06 18:15:20,2025-01-06 18:18:00.460,,0
CAL-INT-027732,2025-01-06 09:32:54,2025-01-06 09:33:31.710,,0
CAL-INT-027733,2025-01-06 09:26:51,2025-01-06 09:28:56.960,,0
CAL-INT-027734,2025-01-06 19:36:30,2025-01-06 19:37:23.830,,0
CAL-INT-027735,2025-01-06 09:56:42,2025-01-06 09:57:38.270,,0
CAL-INT-027749,2023-10-30 11:21:50,2023-10-30 11:23:46.930,,0
CAL-INT-027750,2023-10-30 09:45:21,2023-10-30 09:46:40.890,,0
CAL-INT-027751,2023-10-30 09:04:37,2023-10-30 09:06:39.450,,0
CAL-INT-027752,2023-10-30 20:12:53,2023-10-30 20:14:33.450,,0
CAL-INT-027753,2023-10-30 09:04:36,2023-10-30 09:05:15.060,,0
CAL-INT-027754,2023-10-30 19:39:38,2023-10-30 19:40:17.530,,0
CAL-INT-027755,2025-05-12 09:07:04,2025-05-12 09:07:54.640,,0
CAL-INT-027756,2023-11-07 09:36:34,2023-11-07 09:37:14.290,,0
CAL-INT-027761,2025-05-20 09:24:34,2025-05-20 09:26:05.640,,0
CAL-INT-027764,2025-07-16 09:50:27,2025-07-16 09:51:26.950,,0
CAL-INT-027768,2024-07-26 09:05:43,2024-07-26 09:08:21.080,,0
CAL-INT-027769,2024-11-26 09:13:00,2024-11-26 09:13:27.340,,0
CAL-INT-027770,2025-05-05 20:50:31,2025-05-05 20:51:01.310,,0
CAL-INT-027771,2025-05-05 09:54:35,2025-05-05 09:57:36.640,,0
CAL-INT-027772,2025-05-05 09:42:22,2025-05-05 09:43:39.940,,0
CAL-INT-027773,2025-05-05 19:10:02,2025-05-05 19:11:14.680,,0
CAL-INT-027777,2024-05-21 09:29:02,2024-05-21 09:29:39.210,,0
CAL-INT-027778,2024-05-21 20:09:55,2024-05-21 20:10:39.770,,0
CAL-INT-027779,2024-05-21 19:17:59,2024-05-21 19:20:11.980,,0
CAL-INT-027780,2024-05-21 09:43:33,2024-05-21 09:44:00.380,,0
CAL-INT-027781,2024-05-21 10:52:13,2024-05-21 10:54:01.250,,0
CAL-INT-027782,2024-05-21 09:56:26,2024-05-21 09:58:10.650,,0
CAL-INT-027783,2024-05-21 08:05:17,2024-05-21 08:06:55.670,,0
CAL-INT-027784,2024-05-21 19:30:03,2024-05-21 19:30:06.190,,0
CAL-INT-027786,2024-12-10 09:49:57,2024-12-10 09:53:04.880,,0
CAL-INT-027787,2024-12-10 09:08:08,2024-12-10 09:09:51.100,,0
CAL-INT-027792,2024-05-15 20:03:56,2024-05-15 20:04:32.520,,0
CAL-INT-027793,2024-05-15 20:57:45,2024-05-15 20:58:52.170,,0
CAL-INT-027796,2024-04-16 09:16:16,2024-04-16 09:17:31.720,,0
CAL-INT-027802,2023-11-10 09:08:28,2023-11-10 09:09:02.610,,0
CAL-INT-027805,2025-04-25 09:01:39,2025-04-25 09:02:01.030,,0
CAL-INT-027807,2025-02-08 09:45:01,2025-02-08 09:46:27.950,,0
CAL-INT-027808,2024-02-17 09:08:36,2024-02-17 09:09:50.940,,0
CAL-INT-027815,2024-03-26 20:14:03,2024-03-26 20:15:15.730,,0
CAL-INT-027816,2024-03-28 09:25:27,2024-03-28 09:25:56.820,,0
CAL-INT-027817,2024-03-28 09:06:08,2024-03-28 09:09:29.180,,0
CAL-INT-027818,2024-12-09 09:36:50,2024-12-09 09:37:47.800,,0
CAL-INT-027819,2024-12-10 09:56:36,2024-12-10 09:57:34.210,,0
CAL-INT-027820,2024-12-10 19:37:48,2024-12-10 19:39:05.430,,0
CAL-INT-027821,2025-05-31 09:47:50,2025-05-31 09:49:25.520,,0
CAL-INT-027823,2024-11-30 09:47:56,2024-11-30 09:49:30.260,,0
CAL-INT-027826,2023-12-26 20:53:59,2023-12-26 20:54:14.570,,0
CAL-INT-027835,2023-09-16 20:26:04,2023-09-16 20:26:11.710,,0
CAL-INT-027836,2023-09-16 10:57:38,2023-09-16 10:58:14.980,,0
CAL-INT-027837,2023-09-16 09:40:22,2023-09-16 09:41:55.290,,0
CAL-INT-027838,2023-09-16 19:43:34,2023-09-16 19:44:44.070,,0
CAL-INT-027839,2023-09-16 09:48:58,2023-09-16 09:51:17.220,,0
CAL-INT-027846,2023-10-12 09:59:58,2023-10-12 10:00:09.250,,0
CAL-INT-027853,2024-10-17 19:18:27,2024-10-17 19:19:05.000,,0
CAL-INT-027856,2024-09-21 09:55:17,2024-09-21 09:56:09.960,,0
CAL-INT-027863,2024-03-06 20:19:25,2024-03-06 20:21:00.520,,0
CAL-INT-027864,2024-03-06 09:15:12,2024-03-06 09:16:49.750,,0
CAL-INT-027865,2024-03-06 09:25:25,2024-03-06 09:27:21.120,,0
CAL-INT-027866,2024-03-06 19:21:43,2024-03-06 19:22:25.970,,0
CAL-INT-027867,2024-03-06 09:01:20,2024-03-06 09:03:38.700,,0
CAL-INT-027868,2024-04-24 21:35:52,2024-04-24 21:36:36.810,,0
CAL-INT-027869,2024-04-24 20:22:45,2024-04-24 20:23:07.290,,0
CAL-INT-027870,2024-04-24 20:42:32,2024-04-24 20:42:48.320,,0
CAL-INT-027871,2024-04-24 21:57:21,2024-04-24 21:59:01.490,,0
CAL-INT-027872,2024-04-24 09:42:36,2024-04-24 09:44:23.470,,0
CAL-INT-027873,2025-01-08 09:22:59,2025-01-08 09:23:20.260,,0
CAL-INT-027874,2025-01-08 20:36:22,2025-01-08 20:36:55.760,,0
CAL-INT-027875,2025-01-08 09:42:11,2025-01-08 09:42:15.680,,0
CAL-INT-027879,2023-12-28 08:09:39,2023-12-28 08:10:05.550,,0
CAL-INT-027880,2023-12-28 09:50:41,2023-12-28 09:50:49.760,,0
CAL-INT-027881,2023-12-28 21:18:27,2023-12-28 21:18:45.270,,0
CAL-INT-027882,2023-12-28 20:42:57,2023-12-28 20:43:40.320,,0
CAL-INT-027883,2023-12-28 09:10:04,2023-12-28 09:10:33.810,,0
CAL-INT-027887,2025-06-18 09:11:00,2025-06-18 09:11:57.830,,0
CAL-INT-027888,2025-07-04 20:53:31,2025-07-04 20:55:19.920,,0
CAL-INT-027896,2024-03-23 09:23:47,2024-03-23 09:25:47.400,,0
CAL-INT-027897,2024-03-23 09:52:54,2024-03-23 09:53:12.730,,0
CAL-INT-027898,2024-03-23 09:52:23,2024-03-23 09:53:10.010,,0
CAL-INT-027899,2024-03-23 09:33:43,2024-03-23 09:33:51.360,,0
CAL-INT-027900,2024-03-23 09:54:42,2024-03-23 09:56:15.600,,0
CAL-INT-027901,2024-03-23 10:10:18,2024-03-23 10:11:11.210,,0
CAL-INT-027910,2025-05-17 09:53:10,2025-05-17 09:55:00.220,,0
CAL-INT-027911,2025-05-17 09:54:19,2025-05-17 09:56:36.360,,0
CAL-INT-027912,2024-10-04 09:59:23,2024-10-04 09:59:51.120,,0
CAL-INT-027913,2025-08-02 09:34:48,2025-08-02 09:38:01.740,,0
CAL-INT-027914,2025-08-02 09:53:25,2025-08-02 09:56:00.620,,0
CAL-INT-027915,2025-08-02 19:08:55,2025-08-02 19:09:37.650,,0
CAL-INT-027916,2025-08-02 20:37:25,2025-08-02 20:39:06.470,,0
CAL-INT-027917,2025-08-02 08:09:53,2025-08-02 08:10:41.990,,0
CAL-INT-027918,2025-08-02 19:41:43,2025-08-02 19:43:04.200,,0
CAL-INT-027919,2025-05-15 18:55:55,2025-05-15 18:56:24.700,,0
CAL-INT-027923,2025-01-22 19:44:47,2025-01-22 19:45:27.760,,0
CAL-INT-027924,2024-05-22 19:10:43,2024-05-22 19:12:52.390,,0
CAL-INT-027925,2024-05-22 20:50:38,2024-05-22 20:50:41.390,,0
CAL-INT-027926,2024-05-22 08:56:14,2024-05-22 08:57:34.420,,0
CAL-INT-027927,2024-05-22 10:44:01,2024-05-22 10:44:46.100,,0
CAL-INT-027928,2024-05-22 19:24:37,2024-05-22 19:26:16.800,,0
CAL-INT-027929,2024-05-22 09:27:47,2024-05-22 09:29:37.790,,0
CAL-INT-027930,2023-11-11 09:38:33,2023-11-11 09:42:20.980,,0
CAL-INT-027931,2024-12-16 20:29:25,2024-12-16 20:29:35.070,,0
CAL-INT-027936,2024-11-18 09:34:25,2024-11-18 09:34:42.690,,0
CAL-INT-027937,2024-11-18 19:10:49,2024-11-18 19:13:39.160,,0
CAL-INT-027938,2024-11-18 09:59:50,2024-11-18 10:01:52.980,,0
CAL-INT-027939,2024-04-05 08:59:02,2024-04-05 09:00:07.290,,0
CAL-INT-027940,2024-04-06 19:37:46,2024-04-06 19:39:30.440,,0
CAL-INT-027941,2024-01-13 10:57:04,2024-01-13 10:59:56.900,,0
CAL-INT-027942,2024-01-13 10:15:47,2024-01-13 10:17:14.940,,0
CAL-INT-027946,2024-06-12 20:54:29,2024-06-12 20:54:40.960,,0
CAL-INT-027947,2024-06-12 09:00:11,2024-06-12 09:00:33.540,,0
CAL-INT-027949,2023-12-08 09:55:21,2023-12-08 09:55:51.540,,0
CAL-INT-027951,2024-02-27 08:54:46,2024-02-27 08:58:09.460,,0
CAL-INT-027957,2024-05-23 20:04:16,2024-05-23 20:05:08.770,,0
CAL-INT-027958,2024-05-23 10:52:38,2024-05-23 10:54:29.490,,0
CAL-INT-027964,2025-07-05 09:46:57,2025-07-05 09:48:57.970,,0
CAL-INT-027965,2025-07-05 09:58:58,2025-07-05 10:01:32.160,,0
CAL-INT-027972,2024-03-12 09:42:27,2024-03-12 09:45:37.150,,0
CAL-INT-027973,2024-08-15 10:18:23,2024-08-15 10:20:02.930,,0
CAL-INT-027979,2024-09-07 09:12:19,2024-09-07 09:12:50.460,,0
CAL-INT-027980,2023-12-01 09:07:24,2023-12-01 09:07:43.810,,0
CAL-INT-027985,2025-03-04 20:29:57,2025-03-04 20:31:38.530,,0
CAL-INT-027986,2025-03-04 09:33:39,2025-03-04 09:36:17.990,,0
CAL-INT-027987,2025-03-04 09:07:52,2025-03-04 09:08:46.850,,0
CAL-INT-027990,2025-05-13 20:37:36,2025-05-13 20:37:49.060,,0
CAL-INT-027991,2025-07-25 18:08:53,2025-07-25 18:09:44.750,,0
CAL-INT-027992,2025-07-25 09:21:13,2025-07-25 09:22:41.070,,0
CAL-INT-027993,2025-07-25 20:23:24,2025-07-25 20:24:41.130,,0
CAL-INT-028002,2024-06-06 09:45:03,2024-06-06 09:45:13.100,,0
CAL-INT-028003,2024-06-06 19:16:19,2024-06-06 19:16:54.860,,0
CAL-INT-028004,2023-10-19 09:20:54,2023-10-19 09:22:04.320,,0
CAL-INT-028008,2025-07-26 10:13:35,2025-07-26 10:14:33.850,,0
CAL-INT-028009,2025-07-26 09:56:18,2025-07-26 09:57:25.950,,0
CAL-INT-028010,2025-07-26 19:54:18,2025-07-26 19:54:57.360,,0
CAL-INT-028011,2025-07-26 20:32:00,2025-07-26 20:33:38.310,,0
CAL-INT-028012,2025-07-26 08:01:42,2025-07-26 08:03:53.280,,0
CAL-INT-028013,2024-12-28 09:34:20,2024-12-28 09:36:00.330,,0
CAL-INT-028017,2025-01-25 20:49:54,2025-01-25 20:50:06.100,,0
CAL-INT-028018,2025-01-25 20:23:09,2025-01-25 20:25:16.650,,0
CAL-INT-028019,2025-01-25 09:46:20,2025-01-25 09:46:24.270,,0
CAL-INT-028020,2025-01-25 09:05:06,2025-01-25 09:06:48.000,,0
CAL-INT-028021,2025-03-31 19:56:52,2025-03-31 19:57:40.410,,0
CAL-INT-028028,2025-02-07 10:55:19,2025-02-07 10:58:55.860,,0
CAL-INT-028029,2025-03-17 08:16:52,2025-03-17 08:17:35.880,,0
CAL-INT-028033,2024-10-21 18:40:57,2024-10-21 18:41:28.910,,0
CAL-INT-028034,2025-08-01 18:26:38,2025-08-01 18:26:52.690,,0
CAL-INT-028035,2025-08-01 09:01:53,2025-08-01 09:03:05.250,,0
CAL-INT-028036,2025-03-28 10:26:08,2025-03-28 10:27:57.210,,0
CAL-INT-028044,2023-10-31 19:52:43,2023-10-31 19:55:01.770,,0
CAL-INT-028060,2025-07-17 09:31:56,2025-07-17 09:32:43.990,,0
CAL-INT-028061,2025-07-17 09:33:12,2025-07-17 09:35:24.030,,0
CAL-INT-028062,2025-06-07 21:36:41,2025-06-07 21:38:14.820,,0
CAL-INT-028063,2025-06-07 09:12:28,2025-06-07 09:14:07.990,,0
CAL-INT-028064,2025-06-07 19:52:10,2025-06-07 19:54:24.380,,0
CAL-INT-028065,2025-06-07 20:06:42,2025-06-07 20:07:20.510,,0
CAL-INT-028066,2025-06-07 20:49:08,2025-06-07 20:49:17.380,,0
CAL-INT-028067,2024-01-20 19:02:35,2024-01-20 19:03:11.490,,0
CAL-INT-028075,2025-02-28 09:14:45,2025-02-28 09:16:00.000,,0
CAL-INT-028076,2025-02-28 20:34:11,2025-02-28 20:34:38.730,,0
CAL-INT-028077,2025-02-28 20:14:17,2025-02-28 20:14:31.120,,0
CAL-INT-028078,2025-02-28 18:59:29,2025-02-28 19:01:00.560,,0
CAL-INT-028079,2025-02-28 09:16:34,2025-02-28 09:18:15.510,,0
CAL-INT-028080,2025-02-28 08:33:13,2025-02-28 08:34:28.560,,0
CAL-INT-028081,2025-06-18 19:19:08,2025-06-18 19:20:31.330,,0
CAL-INT-028082,2025-06-18 09:36:25,2025-06-18 09:37:02.400,,0
CAL-INT-028083,2025-06-18 09:35:54,2025-06-18 09:36:40.740,,0
CAL-INT-028084,2025-06-18 18:17:53,2025-06-18 18:19:41.790,,0
CAL-INT-028086,2024-12-26 20:42:22,2024-12-26 20:43:30.740,,0
CAL-INT-028087,2024-04-16 21:49:45,2024-04-16 21:51:44.220,,0
CAL-INT-028088,2024-04-16 19:32:04,2024-04-16 19:33:12.530,,0
CAL-INT-028090,2024-04-09 21:33:38,2024-04-09 21:35:19.280,,0
CAL-INT-028091,2025-01-28 19:26:57,2025-01-28 19:28:06.660,,0
CAL-INT-028092,2025-04-29 09:49:12,2025-04-29 09:49:21.800,,0
CAL-INT-028093,2025-04-29 08:08:52,2025-04-29 08:10:44.290,,0
CAL-INT-028094,2025-04-29 20:02:45,2025-04-29 20:03:38.250,,0
CAL-INT-028095,2025-04-29 20:48:16,2025-04-29 20:49:28.310,,0
CAL-INT-028096,2024-07-02 19:08:49,2024-07-02 19:09:15.490,,0
CAL-INT-028101,2025-05-03 09:26:51,2025-05-03 09:29:15.960,,0
CAL-INT-028102,2025-05-03 09:48:34,2025-05-03 09:50:25.820,,0
CAL-INT-028103,2025-05-03 20:24:23,2025-05-03 20:24:37.690,,0
CAL-INT-028104,2025-05-03 08:42:00,2025-05-03 08:42:29.350,,0
CAL-INT-028105,2025-08-01 18:52:46,2025-08-01 18:53:31.760,,0
CAL-INT-028106,2025-08-01 10:11:52,2025-08-01 10:12:08.290,,0
CAL-INT-028108,2025-02-13 20:49:55,2025-02-13 20:50:28.100,,0
CAL-INT-028109,2025-02-13 19:02:35,2025-02-13 19:04:14.210,,0
CAL-INT-028110,2025-02-13 09:07:31,2025-02-13 09:09:39.590,,0
CAL-INT-028111,2025-02-13 20:46:49,2025-02-13 20:48:28.530,,0
CAL-INT-028112,2023-11-14 09:36:59,2023-11-14 09:37:28.290,,0
CAL-INT-028115,2024-08-15 09:26:43,2024-08-15 09:29:04.930,,0
CAL-INT-028141,2025-02-15 09:28:16,2025-02-15 09:29:15.480,,0
CAL-INT-028147,2025-04-10 20:30:00,2025-04-10 20:33:44.220,,0
CAL-INT-028148,2025-03-31 10:06:07,2025-03-31 10:06:12.920,,0
CAL-INT-028149,2025-03-31 10:25:16,2025-03-31 10:26:43.380,,0
CAL-INT-028150,2025-03-31 10:06:44,2025-03-31 10:08:04.680,,0
CAL-INT-028151,2025-03-31 08:26:51,2025-03-31 08:27:42.350,,0
CAL-INT-028152,2025-03-31 09:35:20,2025-03-31 09:36:36.530,,0
CAL-INT-028153,2024-12-12 21:03:07,2024-12-12 21:03:39.810,,0
CAL-INT-028154,2024-12-12 08:12:36,2024-12-12 08:13:47.860,,0
CAL-INT-028161,2023-12-05 20:44:38,2023-12-05 20:45:49.420,,0
CAL-INT-028162,2023-12-05 10:55:41,2023-12-05 10:57:58.370,,0
CAL-INT-028164,2024-11-22 09:54:25,2024-11-22 09:55:59.680,,0
CAL-INT-028165,2024-11-22 10:32:23,2024-11-22 10:35:06.880,,0
CAL-INT-028166,2023-10-22 09:58:23,2023-10-22 09:59:21.400,,0
CAL-INT-028167,2024-09-03 19:31:52,2024-09-03 19:32:49.150,,0
CAL-INT-028169,2024-04-24 09:46:54,2024-04-24 09:47:19.370,,0
CAL-INT-028174,2025-03-28 19:31:53,2025-03-28 19:33:57.200,,0
CAL-INT-028175,2025-03-28 08:40:05,2025-03-28 08:40:25.280,,0
CAL-INT-028183,2025-06-16 09:16:57,2025-06-16 09:17:13.040,,0
CAL-INT-028184,2025-06-16 09:02:30,2025-06-16 09:05:25.890,,0
CAL-INT-028185,2025-06-16 09:21:20,2025-06-16 09:21:29.280,,0
CAL-INT-028186,2025-06-16 09:02:00,2025-06-16 09:02:57.090,,0
CAL-INT-028187,2025-06-16 10:01:12,2025-06-16 10:03:05.510,,0
CAL-INT-028188,2025-02-08 19:42:47,2025-02-08 19:43:10.620,,0
CAL-INT-028189,2025-02-08 20:30:00,2025-02-08 20:30:13.610,,0
CAL-INT-028190,2024-10-26 19:12:52,2024-10-26 19:14:20.710,,0
CAL-INT-028203,2024-08-31 19:47:55,2024-08-31 19:50:25.550,,0
CAL-INT-028204,2024-08-31 10:22:21,2024-08-31 10:24:05.720,,0
CAL-INT-028205,2024-08-31 09:53:41,2024-08-31 09:55:24.630,,0
CAL-INT-028206,2024-08-31 09:41:30,2024-08-31 09:42:32.120,,0
CAL-INT-028207,2024-08-31 19:54:13,2024-08-31 19:55:31.130,,0
CAL-INT-028213,2023-11-22 20:33:48,2023-11-22 20:35:35.280,,0
CAL-INT-028214,2023-11-22 19:02:30,2023-11-22 19:03:45.770,,0
CAL-INT-028215,2023-11-22 09:43:45,2023-11-22 09:46:00.350,,0
CAL-INT-028216,2023-11-22 08:11:04,2023-11-22 08:12:55.420,,0
CAL-INT-028217,2023-11-22 09:43:03,2023-11-22 09:43:45.970,,0
CAL-INT-028222,2025-01-15 09:40:02,2025-01-15 09:41:58.470,,0
CAL-INT-028223,2025-01-15 19:28:51,2025-01-15 19:29:45.070,,0
CAL-INT-028224,2025-01-15 09:37:34,2025-01-15 09:41:07.560,,0
CAL-INT-028225,2025-01-15 09:24:39,2025-01-15 09:25:24.050,,0
CAL-INT-028226,2025-01-15 09:28:27,2025-01-15 09:29:03.930,,0
CAL-INT-028227,2023-12-30 08:20:04,2023-12-30 08:22:18.130,,0
CAL-INT-028237,2023-11-14 08:34:33,2023-11-14 08:36:08.000,,0
CAL-INT-028238,2024-02-15 09:21:15,2024-02-15 09:23:25.670,,0
CAL-INT-028239,2024-02-14 20:57:15,2024-02-14 20:58:57.030,,0
CAL-INT-028240,2024-02-15 09:39:03,2024-02-15 09:39:06.100,,0
CAL-INT-028241,2024-12-04 10:52:47,2024-12-04 10:54:52.400,,0
CAL-INT-028242,2024-12-04 18:08:38,2024-12-04 18:11:26.290,,0
CAL-INT-028243,2024-12-04 19:12:19,2024-12-04 19:13:14.190,,0
CAL-INT-028244,2024-12-04 09:31:30,2024-12-04 09:34:55.660,,0
CAL-INT-028253,2023-10-19 10:38:26,2023-10-19 10:39:17.660,,0
CAL-INT-028254,2023-10-19 09:09:33,2023-10-19 09:11:23.950,,0
CAL-INT-028255,2023-10-19 09:36:58,2023-10-19 09:39:35.520,,0
CAL-INT-028256,2023-10-19 19:48:02,2023-10-19 19:48:15.350,,0
CAL-INT-028257,2023-10-19 09:37:02,2023-10-19 09:37:23.990,,0
CAL-INT-028259,2024-01-22 19:11:57,2024-01-22 19:13:02.370,,0
CAL-INT-028260,2023-10-19 09:23:22,2023-10-19 09:25:31.000,,0
CAL-INT-028263,2024-02-15 09:30:07,2024-02-15 09:31:00.190,,0
CAL-INT-028265,2024-08-22 10:28:21,2024-08-22 10:28:42.180,,0
CAL-INT-028266,2024-08-22 20:49:57,2024-08-22 20:51:03.370,,0
CAL-INT-028267,2024-08-22 08:10:00,2024-08-22 08:13:16.920,,0
CAL-INT-028268,2024-08-22 08:51:44,2024-08-22 08:53:22.430,,0
CAL-INT-028272,2023-10-20 09:21:17,2023-10-20 09:21:32.200,,0
CAL-INT-028276,2025-07-23 09:50:26,2025-07-23 09:52:21.040,,0
CAL-INT-028277,2025-04-14 10:50:24,2025-04-14 10:51:51.420,,0
CAL-INT-028281,2024-11-05 20:54:16,2024-11-05 20:54:30.270,,0
CAL-INT-028282,2024-11-05 10:34:26,2024-11-05 10:35:53.770,,0
CAL-INT-028283,2023-12-15 09:03:51,2023-12-15 09:05:58.900,,0
CAL-INT-028287,2025-07-25 08:14:30,2025-07-25 08:15:53.810,,0
CAL-INT-028289,2023-12-21 10:33:50,2023-12-21 10:36:16.190,,0
CAL-INT-028290,2023-12-21 09:24:06,2023-12-21 09:24:33.960,,0
CAL-INT-028291,2023-12-21 19:57:05,2023-12-21 19:58:47.410,,0
CAL-INT-028292,2023-12-20 08:23:36,2023-12-20 08:26:26.320,,0
CAL-INT-028293,2023-12-20 09:05:44,2023-12-20 09:06:24.790,,0
CAL-INT-028297,2023-10-13 09:57:03,2023-10-13 09:57:39.990,,0
CAL-INT-028298,2023-10-13 09:21:27,2023-10-13 09:22:46.770,,0
CAL-INT-028299,2023-10-13 09:10:24,2023-10-13 09:11:44.740,,0
CAL-INT-028300,2023-10-13 10:29:04,2023-10-13 10:30:27.770,,0
CAL-INT-028301,2023-10-12 09:38:35,2023-10-12 09:39:20.580,,0
CAL-INT-028302,2025-02-22 09:02:13,2025-02-22 09:02:20.720,,0
CAL-INT-028303,2024-07-22 19:39:20,2024-07-22 19:40:56.430,,0
CAL-INT-028306,2023-11-06 18:24:19,2023-11-06 18:24:55.420,,0
CAL-INT-028309,2024-03-29 09:12:48,2024-03-29 09:15:21.740,,0
CAL-INT-028310,2024-03-29 09:15:32,2024-03-29 09:16:03.710,,0
CAL-INT-028313,2024-04-16 20:10:04,2024-04-16 20:11:21.830,,0
CAL-INT-028314,2025-06-09 20:13:38,2025-06-09 20:14:40.680,,0
CAL-INT-028315,2024-05-16 20:30:38,2024-05-16 20:32:48.700,,0
CAL-INT-028316,2024-05-16 18:22:12,2024-05-16 18:23:34.730,,0
CAL-INT-028317,2024-06-17 09:59:00,2024-06-17 10:00:53.250,,0
CAL-INT-028321,2024-05-29 09:58:36,2024-05-29 09:58:54.900,,0
CAL-INT-028330,2025-08-13 20:15:48,2025-08-13 20:18:18.390,,0
CAL-INT-028340,2023-11-01 19:17:39,2023-11-01 19:17:56.300,,0
CAL-INT-028341,2023-10-31 20:58:16,2023-10-31 21:00:14.920,,0
CAL-INT-028343,2024-01-02 08:18:06,2024-01-02 08:18:11.080,,0
CAL-INT-028344,2025-05-14 20:04:39,2025-05-14 20:06:41.680,,0
CAL-INT-028345,2024-08-23 18:13:49,2024-08-23 18:16:16.030,,0
CAL-INT-028346,2024-10-02 08:28:20,2024-10-02 08:28:50.590,,0
CAL-INT-028349,2025-06-17 09:38:01,2025-06-17 09:38:27.160,,0
CAL-INT-028357,2024-05-31 20:00:48,2024-05-31 20:01:24.210,,0
CAL-INT-028360,2023-10-17 20:12:28,2023-10-17 20:13:29.670,,0
CAL-INT-028366,2024-07-30 20:36:49,2024-07-30 20:40:11.620,,0
CAL-INT-028367,2025-05-07 09:00:09,2025-05-07 09:00:52.270,,0
CAL-INT-028368,2025-05-08 10:40:43,2025-05-08 10:43:02.260,,0
CAL-INT-028369,2025-05-07 19:07:17,2025-05-07 19:07:49.170,,0
CAL-INT-028370,2025-05-08 19:26:58,2025-05-08 19:27:13.900,,0
CAL-INT-028371,2025-05-07 09:43:46,2025-05-07 09:45:28.710,,0
CAL-INT-028372,2024-03-26 09:52:13,2024-03-26 09:53:04.620,,0
CAL-INT-028388,2025-03-03 19:10:51,2025-03-03 19:11:43.970,,0
CAL-INT-028389,2025-06-18 08:50:58,2025-06-18 08:52:49.050,,0
CAL-INT-028396,2025-05-14 20:51:05,2025-05-14 20:52:16.910,,0
CAL-INT-028397,2025-05-14 09:40:12,2025-05-14 09:42:41.030,,0
CAL-INT-028398,2025-05-14 19:32:25,2025-05-14 19:33:20.790,,0
CAL-INT-028407,2023-10-09 20:12:23,2023-10-09 20:12:32.120,,0
CAL-INT-028408,2024-05-03 08:29:22,2024-05-03 08:31:07.390,,0
CAL-INT-028409,2025-06-02 09:16:31,2025-06-02 09:19:27.810,,0
CAL-INT-028412,2024-02-05 19:34:42,2024-02-05 19:36:34.270,,0
CAL-INT-028413,2024-02-05 09:30:09,2024-02-05 09:31:23.160,,0
CAL-INT-028414,2024-02-05 19:05:34,2024-02-05 19:07:12.210,,0
CAL-INT-028415,2024-02-05 09:11:29,2024-02-05 09:14:03.230,,0
CAL-INT-028416,2023-09-25 20:39:34,2023-09-25 20:40:23.220,,0
CAL-INT-028417,2023-09-25 09:26:36,2023-09-25 09:27:21.250,,0
CAL-INT-028424,2024-01-16 09:27:35,2024-01-16 09:28:23.710,,0
CAL-INT-028425,2024-01-17 19:05:57,2024-01-17 19:08:17.460,,0
CAL-INT-028426,2024-01-17 20:41:40,2024-01-17 20:42:19.470,,0
CAL-INT-028427,2024-01-16 09:12:50,2024-01-16 09:13:19.560,,0
CAL-INT-028428,2024-01-16 20:29:06,2024-01-16 20:30:30.380,,0
CAL-INT-028429,2025-01-23 20:20:27,2025-01-23 20:21:49.440,,0
CAL-INT-028434,2024-12-09 20:58:15,2024-12-09 20:59:04.510,,0
CAL-INT-028436,2025-01-28 09:24:10,2025-01-28 09:24:20.740,,0
CAL-INT-028437,2025-01-28 08:52:51,2025-01-28 08:53:19.620,,0
CAL-INT-028438,2025-01-28 10:54:21,2025-01-28 10:54:55.930,,0
CAL-INT-028439,2024-09-26 09:01:34,2024-09-26 09:04:06.670,,0
CAL-INT-028442,2024-11-19 19:38:07,2024-11-19 19:39:34.160,,0
CAL-INT-028443,2024-08-12 19:47:37,2024-08-12 19:48:13.020,,0
CAL-INT-028444,2025-07-15 09:03:49,2025-07-15 09:05:08.760,,0
CAL-INT-028445,2025-07-15 09:25:05,2025-07-15 09:26:27.440,,0
